row,split
10031,train
10032,train
10033,train
10034,train
10035,train
10036,train
10037,train
10038,test
10039,train
10040,train
10041,train
10042,train
10043,train
10044,train
10045,train
10046,train
10047,train
10048,train
10049,train
10050,train
10051,train
10052,train
10053,train
10054,test
10055,train
10056,train
10057,train
10058,train
10059,train
10060,train
10061,test
10062,train
10063,train
10064,train
10065,train
10066,test
10067,train
10068,train
10069,train
10070,train
10071,train
10072,train
10073,train
10074,train
10075,train
10076,train
10077,train
10078,train
10079,train
10080,train
10081,train
10082,train
10083,train
10084,test
10085,test
10086,test
10087,train
10088,train
10089,train
10090,train
10091,train
10092,train
10093,train
10094,train
10095,train
10096,train
10097,train
10098,test
10099,train
10100,train
10101,train
10102,train
10103,train
10104,train
10105,train
10106,train
10107,train
10108,train
10109,test
10110,test
10111,train
10112,train
10113,train
10114,train
10115,train
10116,train
10117,test
10118,train
10119,train
10120,train
10121,train
10122,train
10123,test
10124,train
10125,test
10126,train
10127,train
10128,test
10129,train
10130,test
10131,train
10132,train
10133,train
10134,train
10135,train
10136,train
10137,train
10138,train
10139,train
10140,test
10141,train
10142,train
10143,train
10144,train
10145,train
10146,train
10147,test
10148,train
10149,train
10150,train
10151,test
10152,test
10153,train
10154,train
10155,train
10156,train
10157,train
10158,test
10159,train
10160,train
10161,train
10162,train
10163,test
10164,train
10165,train
10166,test
10167,train
10168,train
10169,train
10170,train
10171,train
10172,test
10173,test
10174,train
10175,train
10176,test
10177,train
10178,train
10179,train
10180,train
10181,train
10182,test
10183,train
10184,train
10185,train
10186,test
10187,train
10188,train
10189,train
10190,train
10191,train
10192,train
10193,test
10194,train
10195,train
10196,train
10197,train
10198,train
10199,train
10200,train
10201,train
10202,train
10203,train
10204,train
10205,test
10206,test
10207,train
10208,train
10209,train
10210,train
10211,train
10212,test
10213,train
10214,train
10215,test
10216,train
10217,test
10218,train
10219,train
10220,test
10221,train
10222,test
10223,train
10224,train
10225,train
10226,train
10227,train
10228,train
10229,train
10230,test
10231,test
10232,train
10233,train
10234,train
10235,train
10236,train
10237,test
10238,train
10239,train
10240,train
10241,train
10242,train
10243,test
10244,train
10245,train
10246,test
10247,test
10248,test
10249,test
10250,test
10251,test
10252,train
10253,test
10254,train
10255,train
10256,train
10257,train
10258,test
10259,train
10260,train
10261,train
10262,train
10263,test
10264,train
10265,test
10266,train
10267,test
10268,train
10269,train
10270,train
10271,train
10272,train
10273,train
10274,train
10275,train
10276,train
10277,test
10278,train
10279,test
10280,train
10281,test
10282,train
10283,test
10284,train
10285,train
10286,train
10287,train
10288,train
10289,train
10290,train
10291,train
10292,test
10293,train
10294,train
10295,test
10296,train
10297,train
10298,train
10299,train
10300,test
10301,train
10302,train
10303,test
10304,train
10305,train
10306,train
10307,train
10308,test
10309,train
10310,train
10311,train
10312,train
10313,train
10314,test
10315,train
10316,train
10317,train
10318,test
10319,test
10320,train
10321,train
10322,train
10323,train
10324,test
10325,train
10326,train
10327,train
10328,train
10329,test
10330,train
10331,train
10332,train
10333,train
10334,train
10335,train
10336,train
10337,train
10338,test
10339,train
10340,train
10341,train
10342,test
10343,train
10344,train
10345,train
10346,train
10347,train
10348,train
10349,test
10350,train
10351,train
10352,train
10353,train
10354,train
10355,train
10356,train
10357,train
10358,train
10359,test
10360,train
10361,train
10362,train
10363,train
10364,test
10365,train
10366,train
10367,train
10368,train
10369,train
10370,train
10371,train
10372,train
10373,train
10374,train
10375,train
10376,train
10377,train
10378,train
10379,train
10380,train
10381,train
10382,train
10383,train
10384,train
10385,test
10386,train
10387,train
10388,train
10389,train
10390,train
10391,test
10392,train
10393,train
10394,train
10395,train
10396,train
10397,test
10398,test
10399,train
10400,train
10401,train
10402,train
10403,test
10404,train
10405,train
10406,train
10407,train
10408,train
10409,train
10410,train
10411,test
10412,train
10413,train
10414,test
10415,test
10416,train
10417,train
10418,train
10419,test
10420,train
10421,test
10422,train
10423,train
10424,train
10425,train
10426,train
10427,train
10428,test
10429,train
10430,train
10431,train
10432,test
10433,train
10434,train
10435,train
10436,train
10437,train
10438,train
10439,train
10440,train
10441,train
10442,train
10443,train
10444,train
10445,train
10446,train
10447,train
10448,train
10449,train
10450,train
10451,test
10452,train
10453,test
10454,train
10455,train
10456,train
10457,train
10458,train
10459,train
10460,train
10461,train
10462,train
10463,train
10464,train
10465,train
10466,test
10467,test
10468,train
10469,train
10470,train
10471,train
10472,train
10473,train
10474,test
10475,train
10476,train
10477,train
10478,train
10479,train
10480,test
10481,test
10482,train
10483,test
10484,train
10485,train
10486,train
10487,train
10488,train
10489,train
10490,train
10491,train
10492,train
10493,train
10494,train
10495,train
10496,train
10497,test
10498,train
10499,train
10500,train
10501,train
10502,train
10503,train
10504,test
10505,train
10506,train
10507,train
10508,train
10509,train
10510,train
10511,train
10512,train
10513,test
10514,train
10515,train
10516,train
10517,train
10518,train
10519,train
10520,test
10521,train
10522,test
10523,train
10524,test
10525,train
10526,train
10527,train
10528,test
10529,train
10530,train
10531,train
10532,train
10533,train
10534,train
10535,train
10536,train
10537,train
10538,train
10539,train
10540,train
10541,train
10542,train
10543,train
10544,train
10545,test
10546,train
10547,train
10548,train
10549,train
10550,test
10551,train
10552,train
10553,train
10554,train
10555,train
10556,train
10557,test
10558,train
10559,test
10560,test
10561,train
10562,train
10563,train
10564,test
10565,train
10566,train
10567,train
10568,train
10569,train
10570,train
10571,train
10572,train
10573,train
10574,train
10575,test
10576,train
10577,train
10578,train
10579,train
10580,train
10581,train
10582,train
10583,train
10584,train
10585,train
10586,train
10587,train
10588,test
10589,test
10590,test
10591,train
10592,train
10593,test
10594,train
10595,train
10596,train
10597,train
10598,test
10599,train
10600,train
10601,train
10602,train
10603,train
10604,train
10605,train
10606,train
10607,test
10608,train
10609,train
10610,train
10611,train
10612,train
10613,test
10614,train
10615,train
10616,train
10617,train
10618,train
10619,train
10620,train
10621,train
10622,train
10623,test
10624,test
10625,train
10626,test
10627,test
10628,train
10629,train
10630,test
10631,train
10632,train
10633,test
10634,train
10635,train
10636,train
10637,train
10638,train
10639,train
10640,test
10641,train
10642,test
10643,train
10644,test
10645,train
10646,train
10647,train
10648,test
10649,train
10650,test
10651,train
10652,train
10653,train
10654,test
10655,train
10656,train
10657,train
10658,train
10659,test
10660,train
10661,test
10662,train
10663,train
10664,test
10665,test
10666,train
10667,test
10668,train
10669,train
10670,train
10671,train
10672,train
10673,test
10674,train
10675,train
10676,train
10677,train
10678,test
10679,train
10680,train
10681,train
10682,train
10683,train
10684,train
10685,train
10686,train
10687,train
10688,test
10689,test
10690,train
10691,train
10692,train
10693,train
10694,train
10695,train
10696,train
10697,train
10698,train
10699,test
10700,test
10701,train
10702,train
10703,train
10704,train
10705,train
10706,train
10707,test
10708,train
10709,test
10710,train
10711,train
10712,train
10713,test
10714,train
10715,test
10716,train
10717,train
10718,train
10719,train
10720,test
10721,train
10722,train
10723,train
10724,test
10725,train
10726,train
10727,train
10728,train
10729,train
10730,train
10731,train
10732,test
10733,train
10734,test
10735,train
10736,train
10737,train
10738,train
10739,train
10740,test
10741,train
10742,train
10743,train
10744,train
10745,test
10746,train
10747,train
10748,train
10749,train
10750,test
10751,train
10752,train
10753,train
10754,train
10755,train
10756,test
10757,train
10758,train
10759,test
10760,train
10761,train
10762,train
10763,train
10764,train
10765,train
10766,test
10767,test
10768,train
10769,test
10770,train
10771,train
10772,train
10773,test
10774,train
10775,train
10776,train
10777,train
10778,test
10779,train
10780,test
10781,train
10782,train
10783,train
10784,train
10785,train
10786,train
10787,train
10788,train
10789,train
10790,test
10791,test
10792,train
10793,train
10794,test
10795,train
10796,train
10797,train
10798,train
10799,test
10800,train
10801,train
10802,train
10803,test
10804,test
10805,train
10806,train
10807,train
10808,train
10809,train
10810,train
10811,test
10812,train
10813,train
10814,train
10815,train
10816,train
10817,train
10818,test
10819,test
10820,test
10821,train
10822,train
10823,test
10824,test
10825,train
10826,test
10827,train
10828,train
10829,test
10830,train
10831,test
10832,test
10833,test
10834,test
10835,train
10836,train
10837,train
10838,train
10839,train
10840,train
10841,train
10842,train
10843,train
10844,train
10845,train
10846,train
10847,train
10848,test
10849,train
10850,test
10851,train
10852,train
10853,train
10854,train
10855,train
10856,train
10857,train
10858,train
10859,train
10860,test
10861,train
10862,test
10863,test
10864,test
10865,train
10866,train
10867,train
10868,test
10869,train
10870,train
10871,train
10872,train
10873,train
10874,train
10875,test
10876,train
10877,train
10878,train
10879,train
10880,test
10881,train
10882,train
10883,test
10884,train
10885,train
10886,train
10887,train
10888,train
10889,train
10890,train
10891,test
10892,test
10893,train
10894,train
10895,train
10896,train
10897,test
10898,train
10899,train
10900,test
10901,train
10902,test
10903,test
10904,train
10905,train
10906,test
10907,train
10908,train
10909,train
10910,train
10911,train
10912,test
10913,train
10914,train
10915,train
10916,train
10917,train
10918,train
10919,test
10920,train
10921,train
10922,test
10923,train
10924,test
10925,train
10926,test
10927,test
10928,train
10929,train
10930,train
10931,train
10932,train
10933,train
10934,train
10935,test
10936,train
10937,train
10938,train
10939,train
10940,train
10941,train
10942,test
10943,train
10944,train
10945,train
10946,train
10947,train
10948,train
10949,test
10950,train
10951,train
10952,train
10953,test
10954,train
10955,train
10956,train
10957,train
10958,train
10959,train
10960,train
10961,test
10962,train
10963,train
10964,train
10965,train
10966,train
10967,train
10968,test
10969,train
10970,train
10971,test
10972,train
10973,train
10974,train
10975,test
10976,train
10977,train
10978,train
10979,train
10980,train
10981,train
10982,train
10983,train
10984,train
10985,train
10986,train
10987,train
10988,test
10989,train
10990,train
10991,test
10992,train
10993,train
10994,test
10995,train
10996,test
10997,train
10998,train
10999,train
11000,train
11001,train
11002,train
11003,train
11004,train
11005,train
11006,test
11007,train
11008,train
11009,train
11010,train
11011,train
11012,train
11013,train
11014,train
11015,train
11016,train
11017,train
11018,train
11019,train
11020,train
11021,train
11022,train
11023,train
11024,train
11025,train
11026,train
11027,train
11028,train
11029,train
11030,test
11031,train
11032,train
11033,train
11034,test
11035,train
11036,train
11037,train
11038,train
11039,train
11040,train
11041,test
11042,test
11043,test
11044,train
11045,train
11046,train
11047,train
11048,train
11049,train
11050,train
11051,train
11052,test
11053,test
11054,train
11055,train
11056,train
11057,train
11058,train
11059,train
11060,test
11061,train
11062,test
11063,train
11064,train
11065,train
11066,train
11067,test
11068,train
11069,train
11070,test
11071,train
11072,train
11073,test
11074,train
11075,test
11076,train
11077,train
11078,train
11079,test
11080,test
11081,train
11082,test
11083,train
11084,train
11085,train
11086,train
11087,train
11088,train
11089,train
11090,train
11091,train
11092,train
11093,test
11094,train
11095,train
11096,train
11097,train
11098,train
11099,test
11100,test
11101,train
11102,train
11103,train
11104,train
11105,train
11106,test
11107,test
11108,train
11109,train
11110,test
11111,test
11112,train
11113,test
11114,train
11115,train
11116,train
11117,train
11118,train
11119,train
11120,train
11121,train
11122,train
11123,train
11124,test
11125,train
11126,train
11127,train
11128,train
11129,train
11130,train
11131,test
11132,train
11133,train
11134,train
11135,train
11136,train
11137,train
11138,train
11139,train
11140,train
11141,train
11142,train
11143,test
11144,train
11145,train
11146,train
11147,train
11148,train
11149,train
11150,train
11151,train
11152,train
11153,train
11154,train
11155,train
11156,train
11157,train
11158,train
11159,train
11160,train
11161,test
11162,train
11163,train
11164,train
11165,train
11166,train
11167,train
11168,train
11169,train
11170,train
11171,test
11172,train
11173,train
11174,train
11175,train
11176,train
11177,train
11178,train
11179,test
11180,train
11181,train
11182,test
11183,train
11184,train
11185,test
11186,test
11187,train
11188,train
11189,test
11190,train
11191,train
11192,train
11193,train
11194,test
11195,train
11196,train
11197,train
11198,test
11199,train
11200,test
11201,train
11202,train
11203,train
11204,train
11205,train
11206,test
11207,train
11208,test
11209,train
11210,train
11211,train
11212,train
11213,train
11214,train
11215,train
11216,test
11217,train
11218,train
11219,train
11220,train
11221,train
11222,train
11223,train
11224,train
11225,train
11226,train
11227,train
11228,train
11229,test
11230,train
11231,train
11232,test
11233,train
11234,test
11235,test
11236,train
11237,train
11238,train
11239,train
11240,train
11241,test
11242,train
11243,train
11244,test
11245,train
11246,test
11247,train
11248,train
11249,test
11250,test
11251,test
11252,test
11253,train
11254,train
11255,train
11256,train
11257,train
11258,train
11259,test
11260,test
11261,train
11262,train
11263,test
11264,train
11265,train
11266,train
11267,train
11268,test
11269,train
11270,train
11271,train
11272,train
11273,train
11274,train
11275,train
11276,train
11277,train
11278,train
11279,train
11280,test
11281,train
11282,train
11283,test
11284,train
11285,test
11286,train
11287,train
11288,train
11289,train
11290,train
11291,train
11292,train
11293,train
11294,train
11295,train
11296,train
11297,train
11298,train
11299,train
11300,test
11301,train
11302,train
11303,train
11304,train
11305,train
11306,train
11307,train
11308,train
11309,train
11310,train
11311,train
11312,test
11313,train
11314,train
11315,train
11316,train
11317,train
11318,test
11319,train
11320,train
11321,train
11322,train
11323,train
11324,train
11325,test
11326,train
11327,train
11328,train
11329,train
11330,train
11331,test
11332,train
11333,test
11334,train
11335,train
11336,train
11337,train
11338,train
11339,test
11340,test
11341,train
11342,train
11343,train
11344,train
11345,train
11346,train
11347,train
11348,train
11349,train
11350,test
11351,train
11352,train
11353,train
11354,train
11355,train
11356,train
11357,train
11358,train
11359,test
11360,train
11361,train
11362,train
11363,test
11364,train
11365,train
11366,train
11367,train
11368,train
11369,train
11370,train
11371,train
11372,train
11373,train
11374,train
11375,test
11376,train
11377,train
11378,train
11379,train
11380,train
11381,test
11382,test
11383,train
11384,train
11385,train
11386,test
11387,test
11388,train
11389,test
11390,train
11391,test
11392,train
11393,test
11394,train
11395,train
11396,train
11397,train
11398,train
11399,train
11400,train
11401,train
11402,train
11403,train
11404,train
11405,train
11406,train
11407,test
11408,test
11409,train
11410,train
11411,train
11412,train
11413,train
11414,train
11415,test
11416,train
11417,test
11418,train
11419,train
11420,train
11421,train
11422,train
11423,test
11424,train
11425,train
11426,train
11427,train
11428,train
11429,train
11430,train
11431,train
11432,train
11433,train
11434,train
11435,train
11436,train
11437,train
11438,train
11439,train
11440,train
11441,test
11442,test
11443,train
11444,test
11445,train
11446,train
11447,train
11448,train
11449,train
11450,test
11451,test
11452,train
11453,train
11454,train
11455,train
11456,train
11457,train
11458,train
11459,train
11460,test
11461,test
11462,test
11463,train
11464,train
11465,train
11466,train
11467,train
11468,train
11469,test
11470,train
11471,train
11472,train
11473,test
11474,train
11475,train
11476,test
11477,train
11478,train
11479,train
11480,train
11481,train
11482,train
11483,train
11484,train
11485,train
11486,test
11487,train
11488,train
11489,test
11490,test
11491,train
11492,train
11493,train
11494,test
11495,train
11496,train
11497,train
11498,train
11499,train
11500,train
11501,test
11502,train
11503,train
11504,test
11505,test
11506,train
11507,train
11508,train
11509,train
11510,train
11511,test
11512,train
11513,train
11514,train
11515,test
11516,train
11517,train
11518,train
11519,test
11520,train
11521,train
11522,test
11523,train
11524,train
11525,train
11526,train
11527,test
11528,train
11529,train
11530,train
11531,train
11532,train
11533,train
11534,train
11535,train
11536,train
11537,train
11538,train
11539,train
11540,train
11541,train
11542,test
11543,train
11544,train
11545,train
11546,train
11547,test
11548,train
11549,train
11550,test
11551,train
11552,train
11553,test
11554,train
11555,test
11556,train
11557,test
11558,train
11559,test
11560,train
11561,train
11562,train
11563,test
11564,train
11565,test
11566,test
11567,train
11568,train
11569,train
11570,train
11571,train
11572,train
11573,test
11574,test
11575,train
11576,train
11577,train
11578,test
11579,train
11580,train
11581,train
11582,train
11583,train
11584,train
11585,train
11586,train
11587,train
11588,train
11589,train
11590,train
11591,train
11592,train
11593,train
11594,train
11595,test
11596,test
11597,train
11598,train
11599,train
11600,train
11601,train
11602,train
11603,train
11604,train
11605,train
11606,train
11607,train
11608,test
11609,train
11610,test
11611,test
11612,train
11613,train
11614,test
11615,train
11616,test
11617,train
11618,train
11619,train
11620,train
11621,train
11622,train
11623,test
11624,train
11625,train
11626,test
11627,train
11628,train
11629,train
11630,train
11631,train
11632,train
11633,train
11634,train
11635,test
11636,test
11637,train
11638,test
11639,test
11640,train
11641,test
11642,train
11643,test
11644,train
11645,test
11646,train
11647,train
11648,train
11649,train
11650,train
11651,train
11652,train
11653,train
11654,train
11655,train
11656,train
11657,train
11658,test
11659,train
11660,test
11661,train
11662,test
11663,train
11664,train
11665,train
11666,train
11667,train
11668,train
11669,test
11670,test
11671,train
11672,train
11673,test
11674,test
11675,test
11676,train
11677,train
11678,train
11679,test
11680,train
11681,train
11682,train
11683,train
11684,train
11685,train
11686,test
11687,train
11688,train
11689,train
11690,train
11691,train
11692,train
11693,test
11694,train
11695,train
11696,train
11697,test
11698,train
11699,train
11700,train
11701,train
11702,test
11703,test
11704,train
11705,train
11706,train
11707,train
11708,train
11709,train
11710,train
11711,train
11712,train
11713,train
11714,train
11715,train
11716,train
11717,train
11718,test
11719,train
11720,test
11721,train
11722,test
11723,train
11724,train
11725,train
11726,test
11727,train
11728,train
11729,train
11730,test
11731,train
11732,train
11733,train
11734,test
11735,test
11736,train
11737,train
11738,test
11739,train
11740,train
11741,train
11742,train
11743,train
11744,train
11745,test
11746,train
11747,test
11748,train
11749,train
11750,train
11751,train
11752,train
11753,train
11754,train
11755,train
11756,train
11757,train
11758,train
11759,train
11760,train
11761,train
11762,train
11763,train
11764,test
11765,test
11766,train
11767,test
11768,train
11769,train
11770,train
11771,train
11772,test
11773,test
11774,train
11775,test
11776,test
11777,train
11778,train
11779,train
11780,train
11781,test
11782,train
11783,train
11784,train
11785,test
11786,train
11787,train
11788,test
11789,train
11790,train
11791,train
11792,train
11793,train
11794,test
11795,test
11796,train
11797,train
11798,train
11799,test
11800,train
11801,train
11802,train
11803,test
11804,train
11805,train
11806,train
11807,train
11808,train
11809,train
11810,train
11811,train
11812,train
11813,train
11814,train
11815,train
11816,train
11817,train
11818,test
11819,test
11820,test
11821,train
11822,train
11823,train
11824,train
11825,train
11826,test
11827,train
11828,train
11829,train
11830,test
11831,train
11832,train
11833,train
11834,train
11835,test
11836,test
11837,train
11838,test
11839,train
11840,train
11841,train
11842,train
11843,train
11844,train
11845,train
11846,train
11847,train
11848,test
11849,test
11850,train
11851,train
11852,train
11853,train
11854,train
11855,test
11856,train
11857,train
11858,test
11859,train
11860,train
11861,test
11862,train
11863,train
11864,train
11865,train
11866,train
11867,train
11868,train
11869,test
11870,train
11871,train
11872,train
11873,test
11874,train
11875,train
11876,train
11877,train
11878,train
11879,train
11880,train
11881,train
11882,train
11883,test
11884,train
11885,train
11886,train
11887,test
11888,train
11889,train
11890,train
11891,train
11892,train
11893,train
11894,train
11895,train
11896,test
11897,train
11898,train
11899,train
11900,train
11901,train
11902,train
11903,train
11904,train
11905,train
11906,test
11907,train
11908,test
11909,train
11910,train
11911,test
11912,train
11913,train
11914,train
11915,train
11916,test
11917,test
11918,train
11919,test
11920,train
11921,train
11922,train
11923,train
11924,train
11925,train
11926,train
11927,train
11928,test
11929,train
11930,train
11931,test
11932,train
11933,test
11934,train
11935,train
11936,train
11937,test
11938,train
11939,train
11940,train
11941,train
11942,train
11943,test
11944,train
11945,test
11946,train
11947,test
11948,train
11949,test
11950,train
11951,train
11952,test
11953,test
11954,train
11955,test
11956,train
11957,train
11958,train
11959,train
11960,train
11961,train
11962,train
11963,train
11964,train
11965,train
11966,train
11967,train
11968,train
11969,train
11970,train
11971,test
11972,train
11973,train
11974,train
11975,train
11976,test
11977,train
11978,train
11979,train
11980,train
11981,train
11982,train
11983,train
11984,train
11985,train
11986,train
11987,train
11988,train
11989,train
11990,test
11991,train
11992,train
11993,train
11994,train
11995,train
11996,train
11997,train
11998,test
11999,train
12000,test
12001,train
12002,train
12003,train
12004,test
12005,train
12006,train
12007,train
12008,train
12009,test
12010,train
12011,test
12012,train
12013,train
12014,train
12015,train
12016,train
12017,train
12018,train
12019,train
12020,test
12021,test
12022,train
12023,train
12024,train
12025,test
12026,test
12027,train
12028,train
12029,train
12030,test
12031,test
12032,test
12033,test
12034,train
12035,train
12036,test
12037,train
12038,test
12039,train
12040,train
12041,train
12042,train
12043,test
12044,train
12045,train
12046,test
12047,train
12048,train
12049,train
12050,train
12051,test
12052,test
12053,train
12054,train
12055,train
12056,train
12057,train
12058,train
12059,train
12060,train
12061,train
12062,train
12063,train
12064,train
12065,train
12066,train
12067,train
12068,train
12069,train
12070,train
12071,test
12072,train
12073,train
12074,test
12075,train
12076,train
12077,train
12078,train
12079,train
12080,train
12081,train
12082,train
12083,test
12084,train
12085,test
12086,train
12087,train
12088,train
12089,train
12090,train
12091,train
12092,train
12093,train
12094,train
12095,test
12096,train
12097,test
12098,train
12099,train
12100,train
12101,train
12102,train
12103,test
12104,train
12105,train
12106,train
12107,train
12108,train
12109,train
12110,train
12111,train
12112,train
12113,train
12114,train
12115,train
12116,train
12117,train
12118,train
12119,train
12120,train
12121,test
12122,test
12123,train
12124,train
12125,test
12126,train
12127,test
12128,test
12129,train
12130,test
12131,train
12132,train
12133,train
12134,train
12135,train
12136,train
12137,train
12138,train
12139,train
12140,train
12141,train
12142,train
12143,train
12144,train
12145,test
12146,train
12147,train
12148,train
12149,test
12150,train
12151,train
12152,train
12153,train
12154,train
12155,train
12156,train
12157,test
12158,train
12159,train
12160,train
12161,train
12162,test
12163,train
12164,train
12165,train
12166,train
12167,train
12168,train
12169,test
12170,test
12171,test
12172,train
12173,test
12174,train
12175,train
12176,train
12177,train
12178,test
12179,train
12180,test
12181,test
12182,train
12183,train
12184,train
12185,train
12186,train
12187,train
12188,train
12189,train
12190,train
12191,test
12192,train
12193,train
12194,test
12195,train
12196,train
12197,test
12198,train
12199,train
12200,train
12201,train
12202,train
12203,train
12204,train
12205,train
12206,train
12207,train
12208,train
12209,train
12210,train
12211,train
12212,train
12213,test
12214,train
12215,test
12216,train
12217,train
12218,train
12219,train
12220,train
12221,train
12222,train
12223,train
12224,train
12225,train
12226,train
12227,test
12228,test
12229,test
12230,train
12231,train
12232,test
12233,test
12234,train
12235,train
12236,train
12237,train
12238,test
12239,train
12240,train
12241,train
12242,train
12243,train
12244,test
12245,train
12246,train
12247,train
12248,train
12249,train
12250,test
12251,test
12252,train
12253,train
12254,train
12255,train
12256,train
12257,test
12258,train
12259,test
12260,train
12261,train
12262,test
12263,train
12264,test
12265,train
12266,test
12267,test
12268,train
12269,test
12270,train
12271,train
12272,test
12273,train
12274,train
12275,train
12276,train
12277,train
12278,train
12279,train
12280,train
12281,test
12282,train
12283,test
12284,train
12285,test
12286,train
12287,train
12288,train
12289,train
12290,test
12291,train
12292,test
12293,train
12294,train
12295,train
12296,train
12297,train
12298,train
12299,train
12300,train
12301,train
12302,train
12303,test
12304,train
12305,train
12306,train
12307,train
12308,train
12309,train
12310,train
12311,train
12312,train
12313,train
12314,train
12315,train
12316,train
12317,train
12318,test
12319,train
12320,test
12321,train
12322,test
12323,test
12324,train
12325,train
12326,train
12327,train
12328,train
12329,train
12330,train
12331,train
12332,train
12333,train
12334,train
12335,test
12336,train
12337,test
12338,train
12339,test
12340,test
12341,train
12342,train
12343,train
12344,test
12345,train
12346,test
12347,train
12348,train
12349,train
12350,train
12351,test
12352,train
12353,train
12354,train
12355,train
12356,train
12357,train
12358,train
12359,train
12360,train
12361,test
12362,train
12363,train
12364,test
12365,train
12366,train
12367,train
12368,train
12369,train
12370,train
12371,train
12372,train
12373,train
12374,train
12375,test
12376,train
12377,train
12378,train
12379,train
12380,train
12381,train
12382,train
12383,test
12384,test
12385,train
12386,train
12387,train
12388,train
12389,train
12390,train
12391,train
12392,test
12393,train
12394,train
12395,train
12396,train
12397,train
12398,test
12399,train
12400,train
12401,train
12402,test
12403,train
12404,train
12405,train
12406,train
12407,train
12408,train
12409,test
12410,train
12411,train
12412,train
12413,test
12414,test
12415,test
12416,test
12417,test
12418,train
12419,train
12420,train
12421,train
12422,train
12423,test
12424,test
12425,test
12426,train
12427,train
12428,train
12429,train
12430,test
12431,train
12432,train
12433,test
12434,train
12435,train
12436,train
12437,train
12438,train
12439,train
12440,train
12441,train
12442,train
12443,test
12444,test
12445,train
12446,train
12447,train
12448,test
12449,train
12450,train
12451,train
12452,train
12453,train
12454,train
12455,train
12456,train
12457,train
12458,train
12459,train
12460,train
12461,test
12462,train
12463,train
12464,train
12465,train
12466,train
12467,train
12468,train
12469,train
12470,train
12471,train
12472,test
12473,train
12474,train
12475,train
12476,train
12477,train
12478,train
12479,train
12480,train
12481,train
12482,train
12483,test
12484,train
12485,train
12486,train
12487,train
12488,test
12489,train
12490,train
12491,train
12492,train
12493,train
12494,train
12495,train
12496,train
12497,train
12498,train
12499,train
12500,test
12501,train
12502,test
12503,train
12504,test
12505,train
12506,train
12507,test
12508,train
12509,train
12510,train
12511,train
12512,train
12513,test
12514,train
12515,train
12516,train
12517,train
12518,train
12519,train
12520,train
12521,train
12522,train
12523,train
12524,train
12525,train
12526,train
12527,train
12528,train
12529,train
12530,train
12531,train
12532,train
12533,train
12534,train
12535,train
12536,train
12537,train
12538,test
12539,test
12540,train
12541,train
12542,test
12543,train
12544,train
12545,train
12546,train
12547,train
12548,train
12549,train
12550,train
12551,train
12552,train
12553,train
12554,test
12555,train
12556,test
12557,train
12558,test
12559,train
12560,train
12561,train
12562,train
12563,test
12564,test
12565,train
12566,train
12567,train
12568,train
12569,train
12570,train
12571,train
12572,train
12573,train
12574,train
12575,test
12576,train
12577,train
12578,train
12579,train
12580,train
12581,train
12582,train
12583,train
12584,train
12585,train
12586,train
12587,test
12588,train
12589,train
12590,test
12591,train
12592,test
12593,train
12594,test
12595,train
12596,test
12597,train
12598,train
12599,train
12600,train
12601,train
12602,test
12603,train
12604,train
12605,train
12606,train
12607,train
12608,train
12609,train
12610,train
12611,train
12612,train
12613,train
12614,train
12615,train
12616,train
12617,train
12618,train
12619,train
12620,train
12621,train
12622,train
12623,test
12624,train
12625,train
12626,train
12627,train
12628,train
12629,train
12630,train
12631,test
12632,train
12633,test
12634,train
12635,train
12636,train
12637,train
12638,train
12639,train
12640,train
12641,train
12642,train
12643,train
12644,train
12645,train
12646,train
12647,train
12648,train
12649,train
12650,train
12651,train
12652,train
12653,train
12654,train
12655,train
12656,train
12657,train
12658,train
12659,train
12660,train
12661,train
12662,train
12663,train
12664,train
12665,train
12666,train
12667,test
12668,train
12669,train
12670,train
12671,train
12672,train
12673,test
12674,train
12675,train
12676,train
12677,train
12678,train
12679,test
12680,train
12681,train
12682,train
12683,test
12684,train
12685,train
12686,test
12687,train
12688,train
12689,train
12690,train
12691,test
12692,train
12693,test
12694,train
12695,train
12696,test
12697,train
12698,test
12699,train
12700,train
12701,train
12702,train
12703,test
12704,train
12705,train
12706,train
12707,train
12708,train
12709,train
12710,train
12711,train
12712,train
12713,train
12714,train
12715,train
12716,train
12717,test
12718,train
12719,train
12720,train
12721,train
12722,train
12723,train
12724,train
12725,train
12726,train
12727,train
12728,train
12729,train
12730,train
12731,train
12732,test
12733,test
12734,train
12735,train
12736,train
12737,train
12738,train
12739,test
12740,train
12741,train
12742,train
12743,test
12744,test
12745,train
12746,test
12747,train
12748,train
12749,train
12750,train
12751,train
12752,train
12753,train
12754,train
12755,train
12756,train
12757,train
12758,test
12759,train
12760,train
12761,train
12762,train
12763,train
12764,train
12765,train
12766,train
12767,train
12768,test
12769,test
12770,train
12771,train
12772,train
12773,train
12774,train
12775,train
12776,train
12777,test
12778,test
12779,train
12780,test
12781,train
12782,test
12783,train
12784,test
12785,test
12786,train
12787,train
12788,train
12789,train
12790,train
12791,train
12792,test
12793,train
12794,train
12795,train
12796,train
12797,train
12798,train
12799,test
12800,train
12801,train
12802,train
12803,train
12804,test
12805,test
12806,train
12807,train
12808,train
12809,train
12810,test
12811,train
12812,train
12813,test
12814,test
12815,train
12816,train
12817,train
12818,train
12819,train
12820,test
12821,train
12822,train
12823,train
12824,test
12825,train
12826,train
12827,train
12828,train
12829,test
